log_id,api_id,request_time,response_time_ms,status_code,request_method,payload_size_kb,cpu_usage,memory_usage,request_count,error_message,server_region,is_error,performance_category
4628,246,2026-05-02 06:13:56,273.09,200,PATCH,2499.472,6.55,31.73,1,No Error,Us-East-1,False,Moderate
4629,187,2026-05-23 11:14:33,286.43,200,DELETE,0.495,17.42,19.78,1,No Error,Us-West-2,False,Moderate
4630,184,2026-05-23 15:42:32,71.21,200,GET,7.929,32.81,33.71,1,No Error,Eu-West-1,False,Fast
4631,159,2026-05-23 02:59:29,108.24,200,POST,1499.666,17.47,42.32,1,No Error,Us-East-1,False,Fast
4632,135,2026-05-23 22:27:33,12745.01,503,PATCH,1873.321,96.02,92.21,1,Service Unavailable: Downstream database connection pool timeout,Sa-East-1,True,Slow
4633,104,2026-05-05 01:10:36,366.05,204,PUT,1909.827,0.95,14.84,1,No Error,Ap-Southeast-1,False,Moderate
4634,159,2026-05-21 17:05:05,379.19,201,GET,7.527,35.87,19.04,1,No Error,Us-West-2,False,Moderate
4635,176,2026-05-12 18:38:59,242.85,201,DELETE,6.421,17.96,52.22,2,No Error,Ap-Southeast-1,False,Moderate
4636,216,2026-05-04 00:50:47,361.39,200,DELETE,0.474,16.59,32.36,1,No Error,Us-West-2,False,Moderate
4637,150,2026-05-20 11:14:49,406.57,201,GET,8.351,7.39,37.78,1,No Error,Ap-Southeast-1,False,Moderate
4638,81,2026-05-11 17:46:06,362.49,201,PATCH,3616.803,35.68,27.82,5,No Error,Us-East-1,False,Moderate
4639,18,2026-05-12 04:13:56,96.28,201,DELETE,2.096,15.82,38.41,1,No Error,Us-East-1,False,Fast
4640,61,2026-05-02 11:48:44,150.26,204,PUT,399.221,19.13,33.64,1,No Error,Us-West-2,False,Fast
4641,40,2026-05-25 21:40:36,181.11,200,DELETE,5.313,17.55,22.85,2,No Error,Us-East-1,False,Fast
4642,147,2026-05-19 07:59:02,99999.99,400,PATCH,1106.622,-99.0,-1.0,1,No Error,Us-West-2,True,Slow
4643,105,2026-05-04 01:33:55,309.91,200,GET,9.43,18.71,14.84,1,No Error,Eu-West-1,False,Moderate
4644,210,2026-05-09 08:48:49,39.91,200,GET,10.2,15.01,14.33,1,No Error,Sa-East-1,False,Fast
4645,160,2026-05-24 04:30:45,304.26,201,GET,4.745,15.59,37.03,1,No Error,Us-West-2,False,Moderate
4646,11,2026-05-12 01:05:18,137.66,200,PUT,589.268,16.48,34.31,1,No Error,Us-West-2,False,Fast
4647,201,2026-05-22 07:35:57,11.36,429,PUT,2971.991,1.76,15.0,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Us-West-2,True,Fast
4648,249,2026-05-17 05:38:37,105.56,201,PATCH,1985.203,12.07,23.6,1,No Error,Us-West-2,False,Fast
4649,139,2026-05-04 03:30:18,37.18,400,POST,39.085,8.66,20.36,1,Bad Request: Invalid JSON payload structure,Eu-West-1,True,Fast
4650,71,2026-05-09 09:39:30,89.89,200,GET,10.634,28.61,51.18,1,No Error,Us-East-1,False,Fast
4651,58,2026-05-13 19:20:47,411.93,201,PUT,949.106,9.76,47.33,1,No Error,Eu-West-1,False,Moderate
4652,230,2026-05-16 05:59:31,285.65,200,GET,4.338,36.44,51.2,1,No Error,Ap-Southeast-1,False,Moderate
4653,119,2026-05-16 13:03:26,211.87,200,POST,2055.76,37.69,20.94,1,No Error,Us-West-2,False,Moderate
4654,117,2026-05-02 15:05:56,14.4,404,PUT,1715.773,1.23,18.53,2,Resource Not Found: Endpoint entity collection does not exist,Sa-East-1,True,Fast
4655,186,2026-05-20 11:19:10,236.81,200,DELETE,6.921,1.09,21.82,1,No Error,Sa-East-1,False,Moderate
4656,202,2026-05-05 16:25:47,250.76,200,PATCH,360.033,11.66,14.85,1,No Error,Sa-East-1,False,Moderate
4657,84,2026-05-19 06:18:29,336.34,201,POST,1111.515,31.76,51.12,1,No Error,Us-West-2,False,Moderate
4658,123,2026-05-06 00:45:04,36.05,204,DELETE,11.526,18.13,36.78,1,No Error,Ap-Southeast-1,False,Fast
4659,80,2026-05-14 10:17:39,70.17,429,PUT,3894.331,6.96,25.55,2,Rate Limit Exceeded: Threshold of 100 req/sec breached,Eu-West-1,True,Fast
4660,28,2026-05-25 09:59:39,79.58,429,PATCH,841.535,8.4,9.67,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Ap-Southeast-1,True,Fast
4661,191,2026-05-07 17:00:27,31.65,204,PATCH,674.448,18.96,38.8,1,No Error,Us-East-1,False,Fast
4662,138,2026-05-04 08:31:37,275.81,200,PUT,2389.89,35.15,42.38,12,No Error,Sa-East-1,False,Moderate
4663,216,2026-05-06 09:31:45,13.88,201,GET,10.89,17.68,23.97,1,No Error,Us-East-1,False,Fast
4664,15,2026-05-02 14:36:51,41.5,204,PUT,3193.481,19.93,38.44,1,No Error,Us-West-2,False,Fast
4665,86,2026-05-19 09:47:29,180.61,200,POST,3058.692,10.33,42.43,1,No Error,Us-East-1,False,Fast
4666,19,2026-05-07 09:18:05,29.11,201,DELETE,7.403,2.25,29.12,1,No Error,Eu-West-1,False,Fast
4667,117,2026-05-14 23:07:23,53.65,204,POST,2493.248,21.3,12.27,1,No Error,Eu-West-1,False,Fast
4668,163,2026-05-16 11:36:48,83.69,200,POST,1448.865,11.64,23.54,1,No Error,Eu-West-1,False,Fast
4669,118,2026-05-19 02:33:31,99.68,200,POST,526.742,12.91,28.63,1,No Error,Eu-West-1,False,Fast
4670,232,2026-05-14 17:22:14,137.45,200,DELETE,8.643,21.96,35.27,1,No Error,Eu-West-1,False,Fast
4671,23,2026-05-24 14:34:29,104.17,201,PUT,744.959,32.46,45.44,1,No Error,Ap-Southeast-1,False,Fast
4672,79,2026-05-21 21:57:37,49.06,404,DELETE,4.984,7.59,20.46,1,Resource Not Found: Endpoint entity collection does not exist,Ap-Southeast-1,True,Fast
4673,91,2026-05-21 11:06:50,305.86,201,DELETE,0.265,6.07,19.42,1,No Error,Sa-East-1,False,Moderate
4674,92,2026-05-01 03:08:17,419.18,400,POST,2616.837,41.01,46.34,1,No Error,Sa-East-1,True,Moderate
4675,133,2026-05-13 03:30:49,369.12,200,PUT,944.724,23.87,20.77,1,No Error,Us-East-1,False,Moderate
4676,94,2026-05-07 00:53:46,183.79,201,PATCH,906.449,37.98,47.69,1,No Error,Eu-West-1,False,Fast
4677,190,2026-05-08 00:50:57,216.11,200,GET,0.854,35.15,48.57,1,No Error,Ap-Southeast-1,False,Moderate
4678,187,2026-05-02 17:34:48,410.7,200,DELETE,5.813,31.3,17.34,1,No Error,Us-West-2,False,Moderate
4679,120,2026-05-18 06:04:55,139.34,204,PATCH,3710.864,22.68,44.96,1,No Error,Us-West-2,False,Fast
4680,33,2026-05-01 12:14:46,356.79,200,PATCH,2760.69,10.5,22.0,1,No Error,Us-West-2,False,Moderate
4681,61,2026-05-10 08:37:40,200.385,500,PATCH,3458.154,-99.0,29.34,1,CRITICAL_TELEMETRY_DROP_OUT,Eu-West-1,True,Moderate
4682,91,2026-05-10 16:37:15,67.38,200,POST,2083.066,5.92,22.82,1,No Error,Us-East-1,False,Fast
4683,89,2026-05-06 18:44:50,267.22,204,PATCH,3374.069,35.44,22.17,1,No Error,Us-West-2,False,Moderate
4684,158,2026-05-09 11:32:52,72.01,201,POST,2194.661,22.61,42.44,2,No Error,Eu-West-1,False,Fast
4685,194,2026-05-09 14:50:51,239.09,200,POST,3337.838,32.22,38.35,1,No Error,Us-East-1,False,Moderate
4686,52,2026-05-02 17:08:59,44.07,400,PATCH,1650.085,5.62,21.63,1,Bad Request: Invalid JSON payload structure,Ap-Southeast-1,True,Fast
4687,189,2026-05-24 16:25:18,165.94,200,POST,3954.481,5.79,33.01,1,No Error,Ap-Southeast-1,False,Fast
4688,152,2026-05-10 09:52:59,180.07,201,PATCH,3847.824,4.02,51.65,2,No Error,Ap-Southeast-1,False,Fast
4689,73,2026-05-02 06:38:17,331.46,204,PATCH,3410.782,21.18,28.98,1,No Error,Us-West-2,False,Moderate
4690,98,2026-05-08 09:36:07,29.83,201,POST,3081.237,3.9,24.21,1,No Error,Eu-West-1,False,Fast
4691,87,2026-05-05 13:00:49,-1.0,200,GET,10.635,165.4,29.34,1,No Error,Sa-East-1,False,Fast
4692,2,2026-05-02 13:56:17,249.58,200,PUT,2533.307,20.0,36.47,1,No Error,Us-West-2,False,Moderate
4693,115,2026-05-01 04:26:30,298.92,204,PATCH,462.149,24.21,22.2,1,No Error,Us-West-2,False,Moderate
4694,249,2026-05-19 07:02:37,69.25,201,DELETE,5.397,37.5,24.45,1,No Error,Ap-Southeast-1,False,Fast
4695,17,2026-05-15 01:22:07,308.49,200,DELETE,6.423,9.73,27.08,1,No Error,Ap-Southeast-1,False,Moderate
4696,109,2026-05-08 19:48:57,172.58,200,DELETE,6.145,37.88,33.23,1,No Error,Ap-Southeast-1,False,Fast
4697,193,2026-05-17 22:57:52,-1.0,200,PUT,3251.121,-99.0,-1.0,1,No Error,Ap-Southeast-1,False,Fast
4698,177,2026-05-07 20:27:16,410.07,200,DELETE,7.996,3.84,47.63,1,No Error,Ap-Southeast-1,False,Moderate
4699,55,2026-05-07 07:47:43,38.76,401,DELETE,8.064,5.56,20.0,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
4700,51,2026-05-25 18:11:50,11528.46,500,GET,9.293,99.07,89.48,1,Internal Server Error: NullPointerException in controller execution layer,Us-East-1,True,Slow
4701,16,2026-05-08 20:55:25,116.37,204,PATCH,3337.733,6.96,12.75,1,No Error,Sa-East-1,False,Fast
4702,54,2026-05-09 02:26:27,73.45,404,PATCH,1747.351,11.46,25.0,1,Resource Not Found: Endpoint entity collection does not exist,Eu-West-1,True,Fast
4703,104,2026-05-13 21:45:59,394.61,200,DELETE,4.175,27.93,18.24,12,No Error,Eu-West-1,False,Moderate
4704,239,2026-05-05 05:06:01,89.7,200,DELETE,3.85,35.21,34.35,2,No Error,Us-West-2,False,Fast
4705,246,2026-05-05 20:32:41,223.87,204,PATCH,2768.272,19.95,31.0,1,No Error,Eu-West-1,False,Moderate
4706,3,2026-05-12 18:03:34,155.32,200,DELETE,6.888,12.45,36.94,1,No Error,Ap-Southeast-1,False,Fast
4707,163,2026-05-18 17:01:00,339.97,200,PATCH,3256.484,30.45,20.71,2,No Error,Us-West-2,False,Moderate
4708,100,2026-05-21 20:00:04,378.94,201,PUT,2738.811,3.54,40.3,1,No Error,Eu-West-1,False,Moderate
4709,211,2026-05-23 22:09:20,278.5,200,GET,0.529,21.8,16.82,1,No Error,Us-East-1,False,Moderate
4710,245,2026-05-04 22:35:24,443.23,201,POST,3688.008,4.07,51.27,1,No Error,Ap-Southeast-1,False,Moderate
4711,179,2026-05-04 13:57:20,236.39,200,PATCH,649.973,2.1,22.08,2,No Error,Us-East-1,False,Moderate
4712,49,2026-05-10 04:22:24,413.03,200,PUT,723.042,12.88,17.35,1,No Error,Eu-West-1,False,Moderate
4713,130,2026-05-25 05:57:01,-1.0,400,DELETE,11.288,-99.0,-1.0,1,No Error,Sa-East-1,True,Fast
4714,190,2026-05-07 03:59:16,196.36,201,POST,2800.002,36.53,22.43,1,No Error,Us-West-2,False,Fast
4715,27,2026-05-10 02:24:00,106.98,200,POST,1697.097,18.7,28.34,1,No Error,Ap-Southeast-1,False,Fast
4716,34,2026-05-08 12:07:40,205.74,200,PATCH,1204.286,1.31,48.11,1,No Error,Us-West-2,False,Moderate
4717,243,2026-05-05 04:07:05,272.16,201,POST,1379.981,13.02,26.44,1,No Error,Sa-East-1,False,Moderate
4718,21,2026-05-16 17:23:02,318.94,204,POST,2637.407,14.11,17.71,1,No Error,Eu-West-1,False,Moderate
4719,111,2026-05-01 10:52:15,323.99,204,PATCH,705.863,27.49,42.71,1,No Error,Ap-Southeast-1,False,Moderate
4720,248,2026-05-04 17:34:17,264.78,200,PATCH,3119.852,7.42,22.82,1,No Error,Sa-East-1,False,Moderate
4721,154,2026-05-18 19:32:03,133.29,200,PATCH,3997.981,16.33,39.51,1,No Error,Sa-East-1,False,Fast
4722,128,2026-05-18 20:24:10,128.63,200,PUT,790.519,22.12,24.03,1,No Error,Us-West-2,False,Fast
4723,247,2026-05-04 08:23:58,53.72,429,POST,1203.982,7.58,10.42,2,Rate Limit Exceeded: Threshold of 100 req/sec breached,Us-East-1,True,Fast
4724,72,2026-05-06 03:56:35,7415.95,504,DELETE,11.121,98.73,97.7,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Eu-West-1,True,Slow
4725,177,2026-05-18 22:39:53,21717.56,503,PUT,1583.973,96.24,92.84,1,Service Unavailable: Downstream database connection pool timeout,Us-East-1,True,Slow
4726,64,2026-05-20 23:17:42,88.22,201,GET,12.159,8.17,46.6,5,No Error,Eu-West-1,False,Fast
4727,212,2026-05-16 21:14:46,396.74,200,POST,1255.879,28.09,48.71,1,No Error,Us-East-1,False,Moderate
4728,214,2026-05-13 09:46:11,270.97,204,DELETE,1.692,23.36,22.27,1,No Error,Ap-Southeast-1,False,Moderate
4729,1,2026-05-13 14:48:24,79.88,204,PATCH,2902.134,20.53,50.19,5,No Error,Sa-East-1,False,Fast
4730,63,2026-05-05 12:18:11,148.16,204,GET,2.985,35.67,49.2,1,No Error,Ap-Southeast-1,False,Fast
4731,84,2026-05-20 08:15:39,55.53,401,DELETE,8.71,6.94,28.82,1,Unauthorized: Signature mismatch or expired bearer token,Eu-West-1,True,Fast
4732,136,2026-05-01 09:58:04,32.7,200,POST,2761.763,22.91,25.11,1,No Error,Eu-West-1,False,Fast
4733,121,2026-05-07 04:03:52,311.71,200,PATCH,672.444,31.92,50.57,1,No Error,Us-West-2,False,Moderate
4734,93,2026-05-24 09:14:56,200.385,200,DELETE,8.285,-99.0,29.34,1,No Error,Us-West-2,False,Moderate
4735,142,2026-05-21 12:00:23,99999.99,400,POST,2450.034,17.42,-1.0,1,No Error,Eu-West-1,True,Slow
4736,172,2026-05-23 22:29:17,412.4,200,PUT,3257.576,34.98,49.12,1,No Error,Ap-Southeast-1,False,Moderate
4737,221,2026-05-18 23:07:27,423.89,200,PATCH,2824.58,18.35,30.6,1,No Error,Us-West-2,False,Moderate
4738,120,2026-05-07 21:43:00,68.85,400,POST,3489.696,11.63,26.54,5,Bad Request: Invalid JSON payload structure,Us-West-2,True,Fast
4739,122,2026-05-08 23:57:22,325.67,200,PUT,3776.965,15.8,43.96,1,No Error,Sa-East-1,False,Moderate
4740,48,2026-05-02 19:07:39,70.26,404,GET,0.76,4.82,8.63,5,Resource Not Found: Endpoint entity collection does not exist,Eu-West-1,True,Fast
4741,86,2026-05-04 09:16:41,201.74,204,DELETE,1.887,38.02,52.02,1,No Error,Eu-West-1,False,Moderate
4742,46,2026-05-17 04:55:49,200.385,200,PATCH,3100.27,17.42,0.0,1,No Error,Us-East-1,False,Moderate
4743,236,2026-05-09 07:09:06,360.14,201,POST,3576.131,38.02,20.22,1,No Error,Us-West-2,False,Moderate
4744,27,2026-05-05 21:29:28,428.18,204,PUT,3862.72,16.71,16.7,5,No Error,Sa-East-1,False,Moderate
4745,167,2026-05-21 08:32:25,66.06,201,GET,9.932,16.42,23.65,1,No Error,Eu-West-1,False,Fast
4746,164,2026-05-18 16:52:23,125.59,204,POST,3190.382,27.15,19.08,1,No Error,Sa-East-1,False,Fast
4747,18,2026-05-22 09:40:35,336.81,204,GET,1.143,15.78,15.84,1,No Error,Us-East-1,False,Moderate
4748,61,2026-05-13 04:00:58,245.13,204,POST,353.938,27.68,25.47,1,No Error,Sa-East-1,False,Moderate
4749,31,2026-05-01 18:09:33,284.89,200,PUT,1799.189,21.45,34.77,1,No Error,Us-East-1,False,Moderate
4750,182,2026-05-18 11:15:42,319.93,200,GET,1.554,2.34,35.78,2,No Error,Eu-West-1,False,Moderate
4751,177,2026-05-09 04:56:22,89.82,201,GET,0.108,2.6,29.57,1,No Error,Us-West-2,False,Fast
4752,192,2026-05-14 13:43:02,254.74,204,PUT,3942.9,14.87,49.12,1,No Error,Us-East-1,False,Moderate
4753,111,2026-05-01 02:38:43,52.11,401,POST,3965.256,11.6,29.41,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
4754,47,2026-05-19 23:29:11,347.85,201,PATCH,2309.454,2.71,27.12,1,No Error,Us-West-2,False,Moderate
4755,145,2026-05-14 13:55:26,300.99,200,GET,6.742,13.86,45.64,1,No Error,Ap-Southeast-1,False,Moderate
4756,121,2026-05-12 06:22:42,10232.06,503,GET,9.584,92.25,88.77,1,Service Unavailable: Downstream database connection pool timeout,Ap-Southeast-1,True,Slow
4757,135,2026-05-02 06:31:23,399.63,200,PUT,3548.695,34.55,24.01,1,No Error,Eu-West-1,False,Moderate
4758,71,2026-05-04 04:52:36,305.52,200,PUT,1111.475,30.21,35.43,1,No Error,Sa-East-1,False,Moderate
4759,33,2026-05-05 00:26:43,438.16,204,DELETE,1.939,28.68,46.52,1,No Error,Ap-Southeast-1,False,Moderate
4760,19,2026-05-12 14:22:34,200.38,204,PUT,3357.377,24.25,23.99,1,No Error,Eu-West-1,False,Moderate
4761,11,2026-05-15 15:28:05,307.13,200,PATCH,3407.523,7.15,34.47,1,No Error,Eu-West-1,False,Moderate
4762,151,2026-05-15 22:35:59,50.5,400,PATCH,2597.549,0.63,10.3,1,Bad Request: Invalid JSON payload structure,Us-West-2,True,Fast
4763,137,2026-05-25 08:43:34,430.12,200,GET,1.54,36.46,31.18,5,No Error,Eu-West-1,False,Moderate
4764,12,2026-05-12 16:24:32,53.47,404,PUT,2631.299,3.97,12.62,1,Resource Not Found: Endpoint entity collection does not exist,Us-West-2,True,Fast
4765,202,2026-05-24 23:51:57,60.77,200,GET,4.807,1.74,21.03,1,No Error,Us-West-2,False,Fast
4766,235,2026-05-03 12:05:13,69.13,403,POST,1289.308,8.22,17.69,1,Forbidden: Client lacks required read/write scopes,Us-West-2,True,Fast
4767,213,2026-05-16 09:34:31,49.84,204,DELETE,0.487,34.1,23.09,1,No Error,Sa-East-1,False,Fast
4768,85,2026-05-10 09:17:13,420.55,200,PUT,1848.275,29.99,51.68,2,No Error,Us-East-1,False,Moderate
4769,228,2026-05-09 04:36:03,208.71,200,GET,7.18,29.15,29.74,2,No Error,Ap-Southeast-1,False,Moderate
4770,162,2026-05-01 03:08:17,351.12,200,PUT,2789.338,59.4,65.57,2,No Error,Eu-West-1,False,Moderate
4771,145,2026-05-22 15:31:02,431.09,200,PUT,2160.628,8.04,17.82,1,No Error,Eu-West-1,False,Moderate
4772,158,2026-05-15 05:03:38,425.25,204,PUT,1588.349,24.57,50.04,5,No Error,Eu-West-1,False,Moderate
4773,43,2026-05-11 15:30:32,34.6,400,DELETE,7.737,0.62,19.68,12,No Error,Us-East-1,True,Fast
4774,40,2026-05-04 07:58:44,274.57,200,PATCH,3525.617,29.87,30.11,2,No Error,Ap-Southeast-1,False,Moderate
4775,38,2026-05-05 01:20:29,288.33,200,POST,2215.513,4.09,39.78,1,No Error,Ap-Southeast-1,False,Moderate
4776,155,2026-05-23 03:21:20,427.43,200,PATCH,1943.895,13.03,42.25,1,No Error,Sa-East-1,False,Moderate
4777,227,2026-05-07 13:25:16,94.12,401,GET,0.428,5.89,24.63,1,Unauthorized: Signature mismatch or expired bearer token,Ap-Southeast-1,True,Fast
4778,180,2026-05-02 05:04:45,316.33,204,PATCH,1734.346,20.41,30.11,1,No Error,Us-East-1,False,Moderate
4779,5,2026-05-02 23:56:36,14.54,200,GET,8.538,14.12,24.77,1,No Error,Eu-West-1,False,Fast
4780,189,2026-05-20 19:56:48,263.2,200,DELETE,0.254,7.76,28.14,1,No Error,Ap-Southeast-1,False,Moderate
4781,90,2026-05-25 08:33:59,73.69,200,POST,3897.667,12.24,12.41,1,No Error,Eu-West-1,False,Fast
4782,88,2026-05-11 06:54:32,-1.0,200,DELETE,2.972,17.42,29.34,1,No Error,Ap-Southeast-1,False,Fast
4783,241,2026-05-23 11:03:53,-1.0,400,POST,1414.828,-99.0,0.0,1,No Error,Us-East-1,True,Fast
4784,224,2026-05-05 03:18:14,253.65,200,PATCH,1366.295,5.6,16.11,1,No Error,Sa-East-1,False,Moderate
4785,201,2026-05-21 08:44:53,261.23,204,DELETE,4.571,27.86,39.41,1,No Error,Us-West-2,False,Moderate
4786,53,2026-05-12 01:19:44,217.41,200,PATCH,1613.087,7.86,34.07,1,No Error,Eu-West-1,False,Moderate
4787,221,2026-05-02 19:44:33,50.54,404,PUT,2936.927,3.8,20.92,1,Resource Not Found: Endpoint entity collection does not exist,Sa-East-1,True,Fast
4788,205,2026-05-24 03:25:51,239.32,200,PATCH,1749.775,20.79,13.93,1,No Error,Ap-Southeast-1,False,Moderate
4789,209,2026-05-08 08:56:48,101.67,200,PUT,183.903,35.38,38.99,1,No Error,Sa-East-1,False,Fast
4790,84,2026-05-18 23:19:37,283.6,200,GET,4.457,9.55,24.52,1,No Error,Ap-Southeast-1,False,Moderate
4791,65,2026-05-05 17:26:42,262.28,201,PATCH,2865.58,3.48,26.86,5,No Error,Sa-East-1,False,Moderate
4792,240,2026-05-19 19:52:02,125.47,201,PATCH,2798.482,28.91,26.07,1,No Error,Us-East-1,False,Fast
4793,212,2026-05-01 21:16:52,56.79,201,DELETE,8.425,2.39,43.43,2,No Error,Us-East-1,False,Fast
4794,41,2026-05-20 04:56:58,195.14,200,PUT,2630.593,2.48,15.85,1,No Error,Eu-West-1,False,Fast
4795,91,2026-05-24 03:48:02,187.7,200,DELETE,11.652,18.33,27.7,2,No Error,Eu-West-1,False,Fast
4796,12,2026-05-09 14:31:35,382.13,204,PUT,2556.074,36.94,28.94,1,No Error,Us-West-2,False,Moderate
4797,132,2026-05-25 10:25:37,144.61,204,PATCH,3187.265,29.42,26.66,1,No Error,Ap-Southeast-1,False,Fast
4798,10,2026-05-25 01:22:19,209.31,201,POST,1453.3,34.74,49.54,1,No Error,Ap-Southeast-1,False,Moderate
4799,17,2026-05-10 10:26:58,22647.34,504,PATCH,238.252,97.81,95.52,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Us-East-1,True,Slow
4800,96,2026-05-07 13:43:06,7.58,400,PUT,3841.475,9.37,20.04,1,No Error,Eu-West-1,True,Fast
4801,90,2026-05-10 17:57:36,311.96,200,GET,2.539,9.67,14.74,1,No Error,Eu-West-1,False,Moderate
4802,103,2026-05-08 21:41:48,25214.37,504,GET,9.296,93.96,92.58,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Us-East-1,True,Slow
4803,129,2026-05-06 11:30:43,29.5,201,DELETE,0.955,7.76,42.12,1,No Error,Ap-Southeast-1,False,Fast
4804,120,2026-05-21 05:06:57,158.6,204,POST,2632.062,37.06,31.32,1,No Error,Us-West-2,False,Fast
4805,77,2026-05-04 05:48:11,69.87,201,GET,4.482,21.41,13.79,1,No Error,Us-East-1,False,Fast
4806,240,2026-05-10 11:54:40,353.63,204,PUT,2614.415,1.32,46.31,1,No Error,Ap-Southeast-1,False,Moderate
4807,122,2026-05-01 21:52:53,200.385,200,POST,420.334,165.4,-1.0,1,No Error,Us-East-1,False,Moderate
4808,99,2026-05-05 22:06:43,13.05,201,PATCH,2041.609,1.7,47.17,2,No Error,Sa-East-1,False,Fast
4809,86,2026-05-12 03:07:19,50.26,201,PUT,1560.881,6.02,32.78,1,No Error,Us-East-1,False,Fast
4810,40,2026-05-17 22:44:27,141.84,201,GET,10.772,34.46,19.09,1,No Error,Sa-East-1,False,Fast
4811,199,2026-05-15 19:34:14,366.89,200,POST,4093.468,25.56,40.09,1,No Error,Us-West-2,False,Moderate
4812,239,2026-05-15 07:32:45,133.59,204,DELETE,9.127,25.57,36.04,1,No Error,Eu-West-1,False,Fast
4813,235,2026-05-01 22:14:22,19620.98,504,PUT,1389.775,90.31,99.38,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Ap-Southeast-1,True,Slow
4814,233,2026-05-20 01:42:31,29270.12,504,DELETE,0.974,97.73,93.77,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Eu-West-1,True,Slow
4815,43,2026-05-24 19:06:21,62.71,429,POST,2838.726,2.6,19.77,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Eu-West-1,True,Fast
4816,76,2026-05-25 19:50:05,154.67,200,PATCH,952.683,15.55,49.3,1,No Error,Sa-East-1,False,Fast
4817,170,2026-05-03 04:00:28,94.1,200,PUT,1452.482,35.26,44.44,1,No Error,Sa-East-1,False,Fast
4818,242,2026-05-01 03:08:17,347.11,400,DELETE,0.393,56.82,51.22,1,No Error,Eu-West-1,True,Moderate
4819,134,2026-05-02 12:50:11,230.13,204,PUT,4090.576,15.24,32.37,1,No Error,Sa-East-1,False,Moderate
4820,180,2026-05-03 16:48:49,350.94,200,DELETE,1.151,21.12,13.72,1,No Error,Eu-West-1,False,Moderate
4821,61,2026-05-07 10:52:21,6.98,403,DELETE,10.448,7.21,12.74,1,Forbidden: Client lacks required read/write scopes,Sa-East-1,True,Fast
4822,248,2026-05-18 18:24:13,282.86,200,PUT,3146.852,13.35,45.69,2,No Error,Eu-West-1,False,Moderate
4823,125,2026-05-04 21:09:12,267.07,200,PUT,2115.322,12.94,32.93,1,No Error,Ap-Southeast-1,False,Moderate
4824,187,2026-05-02 02:13:32,82.32,204,DELETE,11.304,24.98,34.18,2,No Error,Eu-West-1,False,Fast
4825,212,2026-05-14 03:44:38,188.46,201,POST,1235.978,20.02,34.64,2,No Error,Sa-East-1,False,Fast
4826,209,2026-05-24 17:20:00,218.03,201,GET,6.323,23.32,38.82,1,No Error,Us-East-1,False,Moderate
4827,132,2026-05-25 17:44:38,397.74,200,GET,5.883,33.86,15.1,1,No Error,Eu-West-1,False,Moderate
4828,63,2026-05-01 03:08:17,433.49,500,GET,6.544,29.56,62.82,1,CRITICAL_TELEMETRY_DROP_OUT,Us-East-1,True,Moderate
4829,156,2026-05-07 18:39:43,-1.0,200,POST,2838.899,17.42,29.34,1,No Error,Ap-Southeast-1,False,Fast
4830,242,2026-05-15 05:44:11,7.88,401,DELETE,6.207,6.67,21.71,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
